t   Re(psi(x_0,t))   Im(psi(x_0,t))    Re(psi(x_n,t))   Im(psi(x_n,t))
1.85  -7.010239990492936e-16  -8.099892356515984e-16  -3.6447251553395603e-17  5.404332330647182e-17
1.86  2.3245235161237625e-16  2.814964589146246e-16  4.745215310334935e-16  1.048640835372823e-16
1.87  -3.666944212164805e-17  3.4500141092275163e-16  7.035885630318272e-17  -6.882261689169402e-16
1.8800000000000001  3.5896701307388604e-16  -6.987207150975866e-16  -1.6205280617459873e-16  7.105789215386915e-16
1.8900000000000001  -4.731578707730353e-16  -5.903864472072709e-16  1.9001452732781087e-16  -9.211330739494693e-16
1.9000000000000001  -7.958998228617779e-16  3.4524903220012386e-16  -4.266087211398025e-16  -4.1732306680115925e-18
1.9100000000000001  3.021548084944515e-16  8.862199401890882e-16  -4.041321578793641e-16  4.671359095734693e-16
1.92  7.624427715321421e-16  1.2709302552034849e-16  -2.2708926112338964e-17  -6.00426439967765e-16
1.93  4.557017397015727e-16  -8.210205851390368e-16  -7.810098554448665e-16  -8.3709619785255e-17
1.94  -2.452917424967771e-16  -3.7078365876294345e-16  -7.308039338831167e-16  4.792806831916423e-17
1.95  -8.981502242331838e-16  -1.1081396713385923e-16  4.3670044693599216e-16  2.2435438317117783e-16
1.96  3.470570735970864e-16  -2.7153871604076944e-16  -6.863358776333388e-16  -1.0783902533556976e-16
1.97  1.0132094996380466e-16  -6.040619957115306e-17  -1.453799081354454e-15  7.051658412489101e-16
1.98  8.273062976589031e-16  -2.9934523808689673e-16  -4.605304981732385e-16  2.0993422759989274e-16
1.99  2.6038355591464503e-16  -1.189283855523845e-15  -1.726092576745895e-16  2.3216316958295727e-16
2.0  -4.532271265998532e-16  -1.1192922166123505e-15  1.3548526213278993e-16  2.7467902922979037e-16
2.0100000000000002  -2.2007768643177603e-16  -4.504438585188737e-16  -1.4673457330782053e-15  -1.9154864512082477e-16
2.02  -4.3119494447592046e-16  -6.606690113830957e-17  -9.935009460331158e-16  3.661143139227333e-16
2.0300000000000002  5.786104906528053e-16  7.537147059964109e-16  2.668591989169117e-16  1.1657743747844156e-15
2.04  5.051045635653194e-16  -7.212180587340476e-16  -4.619043307173442e-17  2.7538120392731646e-17
2.05  -7.11956568689165e-16  -2.541341001006381e-16  8.938049363605919e-17  -8.934503625420278e-16
2.06  -2.475746818811881e-16  1.8344893344471975e-17  -2.822618104669498e-16  -6.072542598406101e-16
2.07  5.42375257384014e-16  9.672455434403873e-17  -3.094342208531731e-16  2.491084728176581e-16
2.08  4.1360523040012445e-16  2.3812344336754454e-16  -5.32051168735924e-16  2.525738978854127e-16
2.09  2.580526981009069e-16  -4.1235924100543655e-16  6.707931254426873e-16  7.956985216217297e-16
2.1  1.8556482998494096e-16  -7.8317319871496e-17  -6.107389168821384e-16  -7.345601666103361e-16
2.11  3.3004826665104103e-16  2.2331107550417567e-16  -1.1943348045637646e-16  -5.805118258375076e-17
2.12  3.6488932280843063e-16  1.0559742879884356e-16  -8.07946288331824e-16  -1.3227839329132703e-16
2.13  -3.749229578916448e-16  -2.934992563704388e-16  -3.356597782534145e-16  -2.608182005762221e-17
2.14  -9.990543669225151e-16  5.956228943008548e-16  2.7233418452603666e-16  6.383569478959301e-17
2.15  -5.020432188974728e-18  9.400978921048269e-16  2.624951661490453e-17  8.129226166978386e-17
2.16  9.022615495818533e-16  -5.056023491909758e-16  -6.599701795924839e-16  3.8011886197356064e-17
2.17  1.29050308265117e-16  -4.000776517082147e-16  -1.645884529782072e-16  1.304393992346951e-16
2.18  -4.473730798619315e-16  -7.673287849900551e-16  4.1286022341509697e-16  2.3856760659968447e-16
2.19  -9.815910065563171e-16  -6.106768513408609e-17  -1.671835338116858e-17  6.562464162028002e-16
2.2  -5.327482572916254e-16  -1.3477800129344053e-16  -3.1681241305946343e-16  -3.2814398847742293e-16
2.21  -1.393743969132065e-16  5.077919947876445e-17  -4.000004879633983e-16  6.908703679337623e-16
2.22  5.176157547391656e-16  1.454396620997311e-17  7.9545544172527385e-16  2.3666714303243425e-16
2.23  -4.1606244192346067e-16  5.416713394515785e-17  9.190205920976162e-16  5.184527839764779e-16
2.24  -1.8981268132685646e-16  -2.0997578835193892e-16  3.140545756876032e-16  3.8962553789706357e-17
