t   Re(psi(x_0,t))   Im(psi(x_0,t))    Re(psi(x_n,t))   Im(psi(x_n,t))
1.73  3.803666357979529e-16  -3.5668812614491093e-16  5.544405336426938e-17  7.504020289114185e-16
1.74  -2.0302750929545243e-17  -1.4555169896525715e-16  6.638033612506065e-17  3.5395247719641646e-16
1.75  2.070209607664625e-16  -4.96067506470202e-16  3.1282839682859574e-16  -1.1999758489158004e-16
1.76  2.3218983768877093e-16  6.559055655126368e-17  3.6813311657557385e-16  3.168937983538216e-16
1.77  -7.818629652021378e-16  3.035493936146712e-16  -7.792943540447494e-17  -1.5450239967065213e-16
1.78  -1.2445944212372583e-16  1.0113266977346873e-15  -6.968420261155579e-17  8.986937130369411e-17
1.79  1.5828146571606074e-16  4.961997685184039e-16  3.213053352008899e-16  -5.47627107701097e-16
1.8  -1.4988771958942768e-16  -4.265384202232302e-16  -1.0108117772053644e-16  2.3814995905388105e-16
1.81  -3.6259486351268806e-16  1.6646048596858157e-16  4.2415966354555766e-17  -9.043599562956265e-16
1.82  4.308929830337869e-16  -2.32057575640569e-16  -1.9620322539401e-16  -8.14109229050067e-18
1.83  2.897874056022258e-16  -2.282739977196317e-16  -6.149882509616989e-17  1.8141565824990874e-16
1.84  -7.604185968852822e-17  -4.742747406633187e-17  -2.448777281582462e-16  4.938257262585187e-16
1.85  -3.8359123789493317e-16  8.218060996444339e-16  -4.702995663514406e-18  2.9728706301474257e-16
1.86  1.504116442292249e-16  5.721406221946355e-16  -1.6765795883910792e-16  -1.3473372280957327e-16
1.87  -2.6633201193666823e-16  7.445209117724418e-16  -7.697900193958415e-16  2.1528194386157633e-16
1.8800000000000001  -2.052987350044111e-16  -4.3826430757986384e-16  1.6775904925483249e-16  -3.4516532097837034e-16
1.8900000000000001  -3.3336826108791714e-16  3.509387261324456e-16  -3.5708315652317336e-16  -1.5208830962476247e-16
1.9000000000000001  3.747537265368299e-17  4.952910667996635e-16  7.6299676670642e-16  1.077685972378136e-15
1.9100000000000001  -4.665916555750516e-16  -7.389256775879332e-17  7.138400472569727e-16  4.3726003311630756e-16
1.92  -7.996644216296795e-17  1.1565123380033517e-15  5.391161924762633e-16  -2.2268303322835157e-16
1.93  1.414939734627946e-16  3.5687707192805645e-16  -1.3238507155098048e-16  2.9497188701462206e-16
1.94  8.68683164196145e-17  -1.5168296188823215e-16  2.36067287802048e-16  5.503021964940348e-17
1.95  2.725802612818208e-16  -3.2339726509695366e-16  1.5145709366844927e-16  1.257172510925755e-16
1.96  5.239145473190888e-16  -4.169240356397023e-16  -1.8736585981995288e-17  5.348826753064534e-16
1.97  -3.4774342804571556e-17  -6.291862759927498e-16  1.6663024711413008e-16  -4.451518097164914e-16
