t   Re(psi(x_0,t))   Im(psi(x_0,t))    Re(psi(x_n,t))   Im(psi(x_n,t))
0.125  1.7265286151003242e-16  8.760365834275499e-17  3.270201774594676e-16  4.1709672262247106e-16
0.126  3.508194468619439e-16  2.727521224737462e-16  5.691389048825806e-16  -4.62202303644104e-17
0.127  6.936944220579715e-16  -2.0740576624396973e-16  1.2888580113866804e-16  -3.295380091474337e-16
0.128  6.221356599576268e-17  -7.539140887792447e-16  1.3231756063493777e-16  -1.136653769131871e-16
0.129  -4.2404268138391663e-16  -1.622420837049823e-16  4.7459867802964457e-17  -4.127512632269053e-16
0.13  3.089233679287121e-17  -4.728091578921854e-17  -4.55708264627256e-16  -8.071766872292269e-17
0.131  -2.573028041965366e-16  -2.6002170467300293e-16  -8.929825252404575e-18  3.202587510358257e-16
0.132  -3.3404346015652215e-16  1.9213589592022173e-16  1.6021756051600214e-16  -1.0485843463806473e-16
0.133  1.5205111842724374e-16  1.2264156584834732e-16  -2.224246433267747e-16  -7.960065429033625e-17
0.134  3.3455494859273547e-17  -1.918658958010395e-16  -4.1919957611536107e-17  1.16691370375989e-16
0.135  -7.836260499116457e-17  -3.2806603234092356e-17  1.0344485648336496e-16  1.310726414405144e-18
0.136  -6.668765393476286e-17  -1.7010155621532888e-16  9.98477436523984e-17  -7.699988774398742e-17
0.137  -3.2017970440640535e-16  -4.397220085821571e-17  -2.561018499418102e-17  -4.324093617791717e-16
0.138  -1.0693410022365429e-16  1.4067422447888426e-16  -6.966156205768965e-16  -2.6133953693287706e-16
0.139  -1.4101478116471142e-16  -1.5170917348887889e-16  -6.189235098420961e-16  6.203641656034426e-16
0.14  -5.473361020503698e-16  1.780313986044711e-16  2.0257181690940565e-16  6.538740023409639e-16
0.14100000000000001  -8.171428621957555e-17  6.995479151154842e-16  2.809061117689769e-16  1.5627312559105063e-16
0.14200000000000002  2.9060848303159555e-16  2.9145719158501263e-16  1.5735611637966304e-16  2.384049236223125e-16
0.14300000000000002  5.796484359422492e-17  2.559259481764538e-16  3.6473142344958106e-16  8.710822088833412e-17
0.14400000000000002  4.0632983708873394e-16  4.710654498256517e-16  1.988205886291742e-17  -9.279920075857625e-17
0.145  6.106415212945603e-16  -2.8469918484060086e-17  4.084198767764963e-17  4.464136353905714e-16
0.146  1.3438253533808225e-16  -1.7683954354800074e-16  6.113369155786192e-16  3.0001704026298476e-16
0.147  2.1376819863926594e-16  2.0917355322959956e-16  4.489234535997956e-16  -2.9010550970862147e-16
0.148  5.358505034030429e-16  8.458736607205104e-18  -5.3356645716667886e-17  -1.194518359833348e-16
0.149  4.303228911287185e-16  -2.8007122137002973e-16  1.4503606653434502e-16  2.9778699100255046e-16
0.15  2.8471327786649136e-16  -3.422405261597712e-16  6.129449911895527e-16  1.8565381851405325e-16
0.151  8.668772979131628e-17  -4.344566090697408e-16  7.304368125600869e-16  -2.2588430512699477e-16
0.152  -7.376916114618657e-17  -3.412277456810639e-16  3.9106501546482724e-16  -7.2464126260845215e-16
0.153  -8.178437606659722e-17  -3.258432442724991e-16  -1.6341895895061792e-16  -6.857975378057015e-16
0.154  -2.519827842091947e-16  -3.558342817907058e-16  -2.507476198400555e-16  -3.269305288284488e-16
0.155  -3.9959777614191144e-16  -1.2055711440813724e-16  -1.7042477629698524e-16  -3.8037117460590303e-16
0.156  -2.47933464641398e-16  -1.8948867213749617e-17  -5.199133829121797e-16  -4.030278175338595e-16
0.157  -3.599474440691045e-16  -1.2532805789049126e-16  -6.945086544655492e-16  9.97862823401392e-17
0.158  -6.459260967516359e-16  1.3449086666135106e-16  -3.5471829320473346e-16  4.323111707958548e-16
0.159  -4.798147422146627e-16  6.521442661328683e-16  -1.7176076765020544e-16  2.897050597574479e-16
0.16  9.133496592223005e-17  6.934683097691118e-16  -2.775058588643932e-16  4.192895394669111e-16
0.161  2.1833062230245925e-16  4.290618677581409e-16  5.892643471734552e-17  7.00148092447902e-16
0.162  3.173258038703479e-16  4.1100272707913095e-16  4.465832398689961e-16  2.2141097682845953e-16
0.163  6.738647178882563e-16  1.6329912538971082e-16  2.7744244508089305e-17  5.92741375107832e-18
0.164  4.3437160991417105e-16  -3.0886725395099207e-16  5.219686657240099e-17  4.377687744314333e-16
