t   Re(psi(x_0,t))   Im(psi(x_0,t))    Re(psi(x_n,t))   Im(psi(x_n,t))
0.138  -9.80118763926896e-16  2.719179048593645e-16  -1.2524656206436999e-15  1.0322032869634242e-15
0.139  -9.857566152238206e-16  2.931682674400804e-16  -1.2335331263427e-15  1.0524823160838425e-15
0.14  -9.705777848090236e-16  3.126839065448195e-16  -1.2435507194707636e-15  1.1096387140890682e-15
0.14100000000000001  -9.601694439531627e-16  3.369700352084948e-16  -1.2347621934549717e-15  1.1406691587317466e-15
0.14200000000000002  -9.506284648352903e-16  3.378373969464832e-16  -1.265812566511763e-15  1.1626871488742534e-15
0.14300000000000002  -9.354496344204932e-16  3.2786273695961654e-16  -1.2810321602095331e-15  1.1827135153518343e-15
0.14400000000000002  -9.358833152894874e-16  3.2916377956659915e-16  -1.2704233197896803e-15  1.1995263834985136e-15
0.145  -9.35015953551499e-16  3.3480163086352377e-16  -1.2665399240891097e-15  1.2359853909752039e-15
0.146  -9.45857975276354e-16  3.230922474006803e-16  -1.2353932313245045e-15  1.247453226084726e-15
0.147  -9.50194783966296e-16  3.2656169435263394e-16  -1.2241089841769699e-15  1.2661113486165195e-15
0.148  -9.488937413593135e-16  3.3957212042246e-16  -1.1892133392550743e-15  1.3149688019653219e-15
0.149  -9.705777848090236e-16  3.122502256758253e-16  -1.1807982478095803e-15  1.3423256660195371e-15
0.15  -9.983333604246525e-16  3.0878077872387166e-16  -1.1685753999409875e-15  1.361918120473148e-15
0.151  -1.0139458717084437e-15  3.0747973611688906e-16  -1.1466449697031894e-15  1.3821488681307302e-15
0.152  -1.031726787337206e-15  3.0401028916493544e-16  -1.1298404532657384e-15  1.3796240805006247e-15
0.153  -1.072492789022661e-15  3.0010716134398763e-16  -1.1067810081669445e-15  1.4055249921526214e-15
0.154  -1.0937431516033769e-15  3.0140820395097023e-16  -1.0762170587383303e-15  1.425942117286235e-15
0.155  -1.1162945567910754e-15  3.2526065174565133e-16  -1.050484340435884e-15  1.4574412349918953e-15
0.156  -1.1275702593849246e-15  3.365363543395006e-16  -1.0308804740400129e-15  1.4748431830752902e-15
0.157  -1.1470858984896637e-15  3.634245682171411e-16  -1.008770519844614e-15  1.4901567512905515e-15
0.158  -1.1791782827952346e-15  3.7730235602495554e-16  -9.999487182185803e-16  1.4945743120450747e-15
0.159  -1.2047654540658925e-15  4.150325916274511e-16  -9.935655505144834e-16  1.4981911860954404e-15
0.16  -1.2364241575024693e-15  4.2500725161431774e-16  -9.887217128994067e-16  1.5221391755450051e-15
0.161  -1.2559397966072083e-15  4.670742959067553e-16  -9.846991985792668e-16  1.5289440887465063e-15
0.162  -1.285430095698814e-15  5.102255423716784e-16  -1.0018524603947648e-15  1.5313738198906224e-15
0.163  -1.315354075659414e-15  5.457873736292029e-16  -1.0150268730518307e-15  1.5529787304268705e-15
0.164  -1.315354075659414e-15  5.965280353015245e-16  -1.0286113196918778e-15  1.5740703761992073e-15
0.165  -1.321859288694327e-15  6.40546643504436e-16  -1.0378266465108047e-15  1.5934979118380766e-15
0.166  -1.3335686721571705e-15  6.563759952227244e-16  -1.0473851676590347e-15  1.5903423113808404e-15
0.167  -1.345278055620014e-15  6.637485699956258e-16  -1.0360418119232987e-15  1.622310272196491e-15
0.168  -1.3444106938820255e-15  6.691695808580533e-16  -1.0410977332761116e-15  1.6216753878280577e-15
0.169  -1.3634926521177704e-15  7.064661355915547e-16  -1.0332349296014733e-15  1.659981073117447e-15
0.17  -1.3765030781875964e-15  7.26415455565288e-16  -1.0424704755699193e-15  1.6854765499809464e-15
0.171  -1.377804120794579e-15  7.550383929189053e-16  -1.0528153508935195e-15  1.7252011264914436e-15
0.17200000000000001  -1.3808398868775384e-15  7.849623728795052e-16  -1.0218227048701322e-15  1.7430904173966671e-15
0.17300000000000001  -1.3860440573054689e-15  8.23126289350995e-16  -1.0189629065520378e-15  1.772111817121923e-15
